Driver,LapTime,Distance,Speed,GapTime
NOR,01:34.476,1972.4825,208,0.5922421524663761
NOR,01:34.476,1986.2825000000003,207,0.6094618834080805
NOR,01:34.476,2009.7269444444446,211,0.6361145374449393
NOR,01:34.476,2026.3713888888892,214,0.6580686695278999
NOR,01:34.476,2051.149166666667,223,0.6839333333333357
NOR,01:34.476,2063.649166666667,225,0.6994040816326574
NOR,01:34.476,2076.4269444444444,230,0.7122580645161349
NOR,01:34.476,2086.8269444444445,234,0.72129032258065
NOR,01:34.476,2099.938055555556,236,0.724324786324793
NOR,01:34.476,2126.8269444444445,220,0.7506495726495785
NOR,01:34.476,2147.220277777778,184,0.7824939759036198
NOR,01:34.476,2157.8869444444445,160,0.7894255319149011
NOR,01:34.476,2165.9425,145,0.7837517730496515
NOR,01:34.476,2173.3313888888893,133,0.7822109375000039
NOR,01:34.476,2181.531388888889,123,0.7707211538461607
NOR,01:34.476,2190.195555555556,111,0.7498000000000076
NOR,01:34.476,2197.195555555556,105,0.7348571428571447
NOR,01:34.476,2203.6622222222227,97,0.7261758241758258
NOR,01:34.476,2210.7400000000007,91,0.7095294117647057
NOR,01:34.476,2220.5177777777785,88,0.679662337662343
NOR,01:34.476,2229.406666666667,80,0.6685822784810327
NOR,01:34.476,2233.7400000000007,78,0.6741428571428756
NOR,01:34.476,2237.2066666666674,78,0.6855714285714356
NOR,01:34.476,2241.5955555555565,79,0.6999069767441881
NOR,01:34.476,2248.8844444444453,82,0.7303870967742085
NOR,01:34.476,2258.773333333334,89,0.7790642201834999
NOR,01:34.476,2265.040000000001,94,0.812091743119268
NOR,01:34.476,2271.7066666666674,100,0.8368760330578624
NOR,01:34.476,2277.873333333334,111,0.855587786259548
NOR,01:34.476,2288.984444444445,125,0.8773521126760642
NOR,01:34.476,2304.4288888888896,139,0.9159506172839613
NOR,01:34.476,2316.7955555555563,159,0.9287058823529435
NOR,01:34.476,2326.12888888889,168,0.9436483516483563
NOR,01:34.476,2342.12888888889,180,0.9514897959183699
NOR,01:34.476,2350.3880555555565,187,0.958790816326534
NOR,01:34.476,2363.3880555555565,195,0.9647970297029715
NOR,01:34.476,2381.7880555555566,207,0.9689220183486214
NOR,01:34.476,2400.8991666666675,215,0.9733256880733876
NOR,01:34.476,2413.1213888888897,220,0.9768185840707986
NOR,01:34.476,2438.6294444444457,229,0.9798879310344759
NOR,01:34.476,2451.57388888889,233,0.9832133891213317
NOR,01:34.476,2467.37388888889,237,0.9874732510287956
NOR,01:34.476,2483.507222222224,242,0.990346774193533
NOR,01:34.476,2497.062777777779,244,0.9935725806451501
NOR,01:34.476,2510.7850000000017,247,0.9943790322580455
NOR,01:34.476,2532.918333333335,249,0.9988235294117445
NOR,01:34.476,2546.751666666668,249,0.9986249999999757
NOR,01:34.476,2567.551666666668,234,1.0066249999999712
NOR,01:34.476,2577.2405555555574,218,1.0111284403669458
NOR,01:34.476,2598.2405555555574,189,1.044513368983921
NOR,01:34.476,2615.1405555555575,169,1.0791657754010302
NOR,01:34.476,2632.0072222222243,138,1.1059860139859552
NOR,01:34.476,2641.885000000002,127,1.105706896551652
NOR,01:34.476,2652.685000000002,108,1.1177943925232654
NOR,01:34.476,2660.2294444444465,97,1.1196923076922047
NOR,01:34.476,2664.4072222222244,94,1.1142471910111311
NOR,01:34.476,2671.96277777778,85,1.1223658536584225
NOR,01:34.476,2682.4961111111134,79,1.1166052631577799
NOR,01:34.476,2689.676111111113,72,1.1315675675674584
NOR,01:34.476,2698.353888888891,71,1.1703924050631898
NOR,01:34.476,2705.1983333333355,77,1.190218390804496
NOR,01:34.476,2712.8666666666686,86,1.2097604166665832
NOR,01:34.476,2722.3666666666686,95,1.2341634615383867
NOR,01:34.476,2726.9444444444466,103,1.2418660714284968
NOR,01:34.476,2734.4111111111133,112,1.2568828124999314
NOR,01:34.476,2748.8555555555577,130,1.3146836158191633
NOR,01:34.476,2763.8555555555577,150,1.3695988700564499
NOR,01:34.476,2776.688888888891,165,1.3885819209039028
NOR,01:34.476,2786.3555555555577,174,1.3919717514123775
NOR,01:34.476,2798.488888888891,182,1.396417989417941
NOR,01:34.476,2811.3555555555577,193,1.4046585365853232
NOR,01:34.476,2824.688888888891,200,1.4105121951219033
NOR,01:34.476,2843.0888888888912,207,1.4110887850466796
NOR,01:34.476,2865.188888888891,221,1.4059318181817773
NOR,01:34.476,2880.2555555555573,226,1.406783549783519
NOR,01:34.476,2909.2222222222244,237,1.4031041666666297
NOR,01:34.476,2925.1555555555574,239,1.4056938775509877
NOR,01:34.476,2955.5888888888912,249,1.4011365461847092
NOR,01:34.476,2969.588888888891,252,1.4016274509803637
NOR,01:34.476,2983.8111111111134,256,1.4017859922178673
NOR,01:34.476,2995.2777777777796,258,1.4011762452106993
NOR,01:34.476,3018.5825000000023,263,1.399212121212095
NOR,01:34.476,3042.315833333336,267,1.3960490566037436
NOR,01:34.476,3072.538055555558,272,1.3906592592592304
NOR,01:34.476,3087.836388888891,274,1.3887179487179253
NOR,01:34.476,3106.2363888888913,276,1.3866992753622966
NOR,01:34.476,3118.5919444444467,278,1.3855398550724374
NOR,01:34.476,3140.4475000000025,281,1.3822035714285406
NOR,01:34.476,3159.3141666666693,283,1.3796321428571119
NOR,01:34.476,3178.2475000000027,284,1.3778049645389814
NOR,01:34.476,3197.247500000002,285,1.3765669014084239
NOR,01:34.476,3213.1363888888914,286,1.375905594405566
NOR,01:34.476,3229.02527777778,286,1.375905594405566
NOR,01:34.476,3251.2697222222246,286,1.3769201388888632
NOR,01:34.476,3276.691944444447,286,1.3791423611110787
NOR,01:34.476,3301.491944444447,279,1.3840402930402504
NOR,01:34.476,3316.991944444447,279,1.367781746031703
NOR,01:34.476,3332.9252777777806,239,1.3709047619047183
NOR,01:34.476,3349.414166666669,212,1.3831126760562853
NOR,01:34.476,3362.547500000003,197,1.3816684210525665
NOR,01:34.476,3378.8141666666697,183,1.3779597701148631
NOR,01:34.476,3393.925277777781,170,1.3802176470587426
NOR,01:34.476,3401.3475000000035,167,1.3805092024539007
NOR,01:34.476,3410.4030555555587,163,1.379544871794785
NOR,01:34.476,3420.6697222222256,154,1.38262179487171
NOR,01:34.476,3433.91416666667,149,1.4023496932514519
NOR,01:34.476,3445.77166666667,153,1.419466257668624
NOR,01:34.476,3456.238333333337,157,1.4345087719297425
NOR,01:34.476,3469.0716666666704,165,1.4443333333332475
NOR,01:34.476,3490.3866666666704,174,1.4653829787233263
NOR,01:34.476,3513.9755555555594,193,1.4690447761193326
NOR,01:34.476,3522.642222222226,195,1.4740961538460837
NOR,01:34.476,3536.0422222222264,201,1.4834697674417967
NOR,01:34.476,3547.7088888888925,210,1.4881209302324905
NOR,01:34.476,3557.0866666666707,211,1.4910976744185405
NOR,01:34.476,3586.9533333333366,224,1.4906167400880435
NOR,01:34.476,3612.6200000000035,231,1.4895689655171935
NOR,01:34.476,3636.1200000000035,235,1.4936016597509933
NOR,01:34.476,3649.5644444444483,242,1.4927717842323176
NOR,01:34.476,3666.0311111111146,247,1.4923064516128477
NOR,01:34.476,3685.475555555559,250,1.4900483870967207
NOR,01:34.476,3707.9644444444475,253,1.4895137254901414
NOR,01:34.476,3727.720000000003,254,1.4908560311283452
NOR,01:34.476,3750.38666666667,255,1.4936124031007267
NOR,01:34.476,3764.6088888888926,256,1.49516279069762
NOR,01:34.476,3790.1088888888926,255,1.496984374999954
NOR,01:34.476,3810.0200000000036,256,1.496984374999954
NOR,01:34.476,3841.4311111111147,257,1.4953696498053972
NOR,01:34.476,3861.653333333337,260,1.492527131782893
NOR,01:34.476,3881.8808333333363,261,1.490757692307639
NOR,01:34.476,3908.2808333333364,264,1.4881584905659935
NOR,01:34.476,3926.155000000003,267,1.4863396226414665
NOR,01:34.476,3940.9883333333364,267,1.4848301886791972
NOR,01:34.476,3968.4327777777803,247,1.500627450980332
NOR,01:34.476,3986.92166666667,208,1.5310219298245045
NOR,01:34.476,4005.5216666666697,186,1.5634438202246344
NOR,01:34.476,4023.9661111111145,166,1.5853148148147227
NOR,01:34.476,4036.0216666666697,155,1.5974135802468226
NOR,01:34.476,4052.355000000003,147,1.609513698630039
NOR,01:34.476,4060.355000000003,144,1.612253424657439
NOR,01:34.476,4066.6661111111143,142,1.6114822695034405
NOR,01:34.476,4078.8438888888923,137,1.6166159420288864
NOR,01:34.476,4086.343888888892,135,1.622978571428476
NOR,01:34.476,4097.232777777781,140,1.6260633802815931
NOR,01:34.476,4103.499444444448,141,1.6271901408449594
NOR,01:34.476,4109.943888888893,145,1.6314610389609356
NOR,01:34.476,4118.277222222226,150,1.639678787878708
NOR,01:34.476,4128.610555555559,155,1.6542242424241493
NOR,01:34.476,4141.443888888892,165,1.6646353591159624
NOR,01:34.476,4165.577222222225,181,1.6806581632652353
NOR,01:34.476,4176.299444444447,193,1.6861004784688305
NOR,01:34.476,4192.088333333336,203,1.694138755980788
NOR,01:34.476,4205.955000000003,208,1.6999585253455507
NOR,01:34.476,4217.84388888889,214,1.7032421524663022
NOR,01:34.476,4227.560555555558,220,1.7053811659192206
NOR,01:34.476,4250.360555555558,228,1.7074829059828431
NOR,01:34.476,4268.703611111114,235,1.710674999999938
NOR,01:34.476,4293.003611111114,243,1.7113959183672733
NOR,01:34.476,4315.048055555558,248,1.7145179282867957
NOR,01:34.476,4329.048055555558,252,1.7162070312499367
NOR,01:34.476,4340.336944444446,254,1.7174570312499498
NOR,01:34.476,4363.448055555557,260,1.717255725190796
NOR,01:34.476,4389.748055555558,263,1.717309433962214
NOR,01:34.476,4407.681388888891,269,1.7155708955223332
NOR,01:34.476,4425.681388888891,270,1.7168419117646323
NOR,01:34.476,4440.903611111114,274,1.7160036496349704
NOR,01:34.476,4456.181388888892,275,1.7157345454544668
NOR,01:34.476,4487.292500000003,280,1.7138172043009945
NOR,01:34.476,4512.448055555558,283,1.7122367491165278
NOR,01:34.476,4528.281388888892,285,1.7111824561402784
NOR,01:34.476,4547.4147222222255,287,1.7094982456139576
NOR,01:34.476,4566.614722222226,288,1.7084703832751842
NOR,01:34.476,4599.05916666667,292,1.7045326460480368
NOR,01:34.476,4618.525833333337,292,1.7037079037799998
NOR,01:34.476,4694.425833333337,297,1.691513605442097
NOR,01:34.476,4717.603611111114,298,1.6883627118643147
NOR,01:34.476,4740.466111111115,295,1.6867945205478492
NOR,01:34.476,4761.61916666667,271,1.683941860465012
NOR,01:34.476,4778.019166666671,246,1.6891137440756978
NOR,01:34.476,4790.408055555558,223,1.6777393364927633
NOR,01:34.476,4804.008055555559,204,1.6740273224042284
NOR,01:34.476,4813.841388888892,177,1.6805846994534193
NOR,01:34.476,4824.641388888892,162,1.68077215189858
NOR,01:34.476,4833.085833333336,152,1.683881578947208
NOR,01:34.476,4845.530277777781,140,1.690595419847142
NOR,01:34.476,4851.752500000002,140,1.6796030534349313
NOR,01:34.476,4857.619166666669,132,1.6783816793891475
NOR,01:34.476,4870.2191666666695,126,1.6764297520659142
NOR,01:34.476,4883.774722222225,122,1.6791451612901227
NOR,01:34.476,4889.108055555559,120,1.6843064516126987
NOR,01:34.476,4898.674722222226,123,1.6951755725188917
NOR,01:34.476,4909.963611111114,127,1.7095602836877788
NOR,01:34.476,4918.696944444448,131,1.7284832214763526
NOR,01:34.476,4928.363611111115,145,1.7403086419751759
NOR,01:34.476,4940.263611111114,153,1.7582923976606963
NOR,01:34.476,4954.308055555558,158,1.7970860215052653
NOR,01:34.476,4972.608055555558,183,1.8078041237112359
NOR,01:34.476,4987.696944444447,194,1.8167864077669122
NOR,01:34.476,5005.830277777781,204,1.8211100917430372
NOR,01:34.476,5027.030277777781,212,1.8310183486237719
NOR,01:34.476,5039.252500000002,220,1.833058295964051
NOR,01:34.476,5054.190000000002,225,1.8382145922746105
NOR,01:34.476,5074.876666666669,232,1.8411483050846869
NOR,01:34.476,5096.387777777781,242,1.8436285714285106
NOR,01:34.476,5118.343333333336,247,1.8434359999999401
NOR,01:34.476,5129.321111111113,247,1.8460549019607413
NOR,01:34.476,5143.376666666669,253,1.8476235294117203
NOR,01:34.476,5160.510000000003,257,1.8469494163423548
NOR,01:34.476,5174.954444444446,260,1.8476245210727456
NOR,01:34.476,5192.4211111111135,262,1.8474503816793373
NOR,01:34.476,5207.198888888892,266,1.848097378277103
NOR,01:34.476,5240.321111111114,271,1.8438608058607429
NOR,01:34.476,5261.710000000003,275,1.8423927272726672
NOR,01:34.476,5283.410000000003,279,1.8392230215826828
NOR,01:34.476,5302.2766666666685,283,1.834931899641532
NOR,01:34.476,5318.110000000002,285,1.830996441281087
NOR,01:34.476,5330.7766666666685,285,1.8290954063603806
NOR,01:34.476,5343.576666666668,288,1.8262685512367085
NOR,01:34.476,5366.2877777777785,292,1.9620000000000033
SAI,01:34.507,8.866666666666667,285,-0.021000000000000005
SAI,01:34.507,24.81111111111111,287,-0.0007727272727272583
SAI,01:34.507,47.288888888888884,289,-0.0029204152249134863
SAI,01:34.507,63.400000000000006,290,-0.0034570446735395777
SAI,01:34.507,89.27444444444444,292,-0.004553264604810758
SAI,01:34.507,105.55222222222221,293,-0.005927835051546371
SAI,01:34.507,131.68555555555554,294,-0.00740273037542627
SAI,01:34.507,151.41888888888886,296,-0.009860068259385235
SAI,01:34.507,177.81888888888884,297,-0.013467796610168836
SAI,01:34.507,197.61888888888885,297,-0.01509491525423634
SAI,01:34.507,220.7966666666666,298,-0.017430976430975686
SAI,01:34.507,240.72999999999996,299,-0.019047138047137313
SAI,01:34.507,257.3966666666666,300,-0.021067114093959116
SAI,01:34.507,274.0633333333333,300,-0.022409395973153945
SAI,01:34.507,297.4744444444444,301,-0.025214046822742198
SAI,01:34.507,331.0299999999999,302,-0.028666666666666174
SAI,01:34.507,347.8633333333333,303,-0.03010631229235905
SAI,01:34.507,367.9966666666666,302,-0.030903654485049614
SAI,01:34.507,381.4633333333333,303,-0.031966777408637626
SAI,01:34.507,405.1141666666666,303,-0.03383388704318868
SAI,01:34.507,428.6808333333333,303,-0.035694352159468146
SAI,01:34.507,448.8808333333333,303,-0.03728903654485016
SAI,01:34.507,469.08083333333326,303,-0.03888372093023218
SAI,01:34.507,495.92527777777775,302,-0.04000999999999966
SAI,01:34.507,509.30305555555555,301,-0.04054333333333293
SAI,01:34.507,529.3697222222222,301,-0.04141137123745775
SAI,01:34.507,542.7919444444443,302,-0.043016722408025565
SAI,01:34.507,562.9252777777776,302,-0.04708214285714085
SAI,01:34.507,579.6474999999999,301,-0.06208214285714231
SAI,01:34.507,599.7141666666666,301,-0.08979607843137316
SAI,01:34.507,623.5141666666666,238,-0.0924043478260872
SAI,01:34.507,649.3199999999999,179,-0.006939890710381036
SAI,01:34.507,658.2088888888889,160,-0.0043636363636370135
SAI,01:34.507,664.52,142,-0.015876923076925564
SAI,01:34.507,670.4311111111111,133,-0.026400000000004198
SAI,01:34.507,675.7644444444445,120,-0.04094545454545795
SAI,01:34.507,681.7644444444445,108,-0.04580198019802317
SAI,01:34.507,688.9977777777779,93,-0.04002247191011499
SAI,01:34.507,697.5977777777779,86,-0.03481012658228444
SAI,01:34.507,703.508888888889,76,-0.029797297297307068
SAI,01:34.507,711.0644444444446,68,-0.007246376811602673
SAI,01:34.507,713.9977777777779,66,-0.0002898550724701465
SAI,01:34.507,716.8866666666668,65,0.0067575757575681905
SAI,01:34.507,721.8644444444445,64,0.017671641791032755
SAI,01:34.507,725.5311111111113,66,0.031583333333317753
SAI,01:34.507,730.9950000000001,70,0.053205128205116026
SAI,01:34.507,740.283888888889,76,0.08897647058822677
SAI,01:34.507,746.8172222222223,84,0.120541666666659
SAI,01:34.507,751.6505555555557,87,0.14567999999998982
SAI,01:34.507,757.1505555555557,99,0.18594399999999212
SAI,01:34.507,764.283888888889,107,0.22050399999999293
SAI,01:34.507,773.4616666666668,118,0.25056834532373173
SAI,01:34.507,784.8394444444446,128,0.2846712328767058
SAI,01:34.507,792.3394444444446,135,0.3010397350993319
SAI,01:34.507,800.1727777777779,141,0.3142847682119143
SAI,01:34.507,811.683888888889,148,0.32714723926379996
SAI,01:34.507,822.1505555555557,157,0.33964285714285225
SAI,01:34.507,833.0383333333334,164,0.3530960451977343
SAI,01:34.507,848.5050000000001,174,0.37041884816753345
SAI,01:34.507,860.9050000000001,186,0.3767015706806216
SAI,01:34.507,878.3272222222223,196,0.38071921182265456
SAI,01:34.507,891.6605555555557,200,0.38753110047846384
SAI,01:34.507,910.5050000000001,212,0.3905555555555491
SAI,01:34.507,930.2383333333335,222,0.3908281938325935
SAI,01:34.507,947.7383333333333,225,0.395991416309009
SAI,01:34.507,957.9605555555556,230,0.39805150214591833
SAI,01:34.507,987.0494444444446,238,0.4031280991735464
SAI,01:34.507,1003.3161111111111,244,0.4028326530612176
SAI,01:34.507,1025.4494444444445,249,0.4026916996047376
SAI,01:34.507,1050.92,254,0.4027859922178969
SAI,01:34.507,1067.986666666667,256,0.40435769230769125
SAI,01:34.507,1079.497777777778,259,0.40497307692307416
SAI,01:34.507,1091.097777777778,261,0.4057916666666621
SAI,01:34.507,1114.6533333333336,265,0.4059888059701464
SAI,01:34.507,1150.52,269,0.40618014705881933
SAI,01:34.507,1168.72,273,0.4056897810218949
SAI,01:34.507,1196.32,276,0.4034109090909084
SAI,01:34.507,1211.7088888888889,277,0.4029458483754489
SAI,01:34.507,1236.5088888888888,279,0.4024035714285681
SAI,01:34.507,1255.308888888889,282,0.40081914893616855
SAI,01:34.507,1293.0966666666668,284,0.39869366197182643
SAI,01:34.507,1321.7966666666669,287,0.3953929824561335
SAI,01:34.507,1344.196666666667,288,0.3929545454545398
SAI,01:34.507,1366.6744444444446,289,0.38951957295373063
SAI,01:34.507,1382.5633333333335,286,0.3859608540925201
SAI,01:34.507,1394.9188888888891,278,0.36970119521911826
SAI,01:34.507,1413.507777777778,239,0.3653743842364463
SAI,01:34.507,1434.5077777777783,189,0.37351396648043433
SAI,01:34.507,1447.185555555556,163,0.3926073619631758
SAI,01:34.507,1461.485555555556,143,0.41911920529800284
SAI,01:34.507,1469.2633333333338,140,0.41769064748200435
SAI,01:34.507,1475.2633333333338,135,0.41887969924810875
SAI,01:34.507,1485.1763888888893,127,0.42999999999998906
SAI,01:34.507,1494.8208333333337,124,0.4363387096774112
SAI,01:34.507,1505.4875000000002,120,0.44514754098360143
SAI,01:34.507,1531.2430555555559,122,0.46507692307691784
SAI,01:34.507,1538.1875000000002,125,0.47522222222222155
SAI,01:34.507,1548.2208333333335,129,0.48766666666666936
SAI,01:34.507,1555.4986111111114,131,0.5061333333333344
SAI,01:34.507,1566.3875000000003,140,0.5343892215568857
SAI,01:34.507,1581.7875000000001,154,0.5624131736526969
SAI,01:34.507,1590.8430555555556,163,0.5672035928143764
SAI,01:34.507,1608.1430555555555,173,0.583072164948458
SAI,01:34.507,1620.358611111111,184,0.5953917525773242
SAI,01:34.507,1635.7586111111111,198,0.5978785046729023
SAI,01:34.507,1651.7030555555555,205,0.6096542056074803
SAI,01:34.507,1663.2586111111111,208,0.6152616822429948
SAI,01:34.507,1677.7919444444444,218,0.6196548672566422
SAI,01:34.507,1695.3697222222222,226,0.6216810344827621
SAI,01:34.507,1713.258611111111,230,0.6260595744680906
SAI,01:34.507,1729.058611111111,237,0.6263916666666738
SAI,01:34.507,1742.3919444444443,240,0.6275655737704966
SAI,01:34.507,1758.5252777777778,242,0.6308502024291585
SAI,01:34.507,1777.269722222222,241,0.6376518218623559
SAI,01:34.507,1790.1030555555553,231,0.6427584745762793
SAI,01:34.507,1811.1613888888887,210,0.6637663551401971
SAI,01:34.507,1820.3613888888888,207,0.6690000000000111
SAI,01:34.507,1842.1391666666666,196,0.6813469387755227
SAI,01:34.507,1852.7502777777777,191,0.686448979591848
SAI,01:34.507,1867.2169444444444,186,0.700734693877564
SAI,01:34.507,1886.0169444444443,188,0.7154285714285855
SAI,01:34.507,1896.6836111111108,192,0.7243201970443458
SAI,01:34.507,1909.6836111111108,195,0.7338792270531513
SAI,01:34.507,1918.6169444444445,201,0.7385412844036807
SAI,01:34.507,1934.7169444444442,207,0.7526697247706551
SAI,01:34.507,1944.0947222222221,211,0.7578073394495561
SAI,01:34.507,1960.5836111111112,212,0.7655137614679006
SAI,01:34.507,1982.183611111111,216,0.7726322869955311
SAI,01:34.507,1991.8724999999997,218,0.7762687224669733
SAI,01:34.507,2021.9430555555552,226,0.7824892703862787
SAI,01:34.507,2039.8319444444442,230,0.7901260504201844
SAI,01:34.507,2060.5430555555554,233,0.8010448979591942
SAI,01:34.507,2073.6541666666667,236,0.8085080645161398
SAI,01:34.507,2097.7541666666666,241,0.8139230769230821
SAI,01:34.507,2113.820833333333,241,0.8067435897436042
SAI,01:34.507,2124.131944444444,232,0.8081111111111241
SAI,01:34.507,2139.531944444444,198,0.8332487804878213
SAI,01:34.507,2150.665277777777,167,0.8447831325301465
SAI,01:34.507,2164.9652777777774,143,0.8657021276595955
SAI,01:34.507,2173.2986111111104,125,0.8801328125000296
SAI,01:34.507,2179.942777777777,119,0.8837115384615828
SAI,01:34.507,2187.07611111111,107,0.87678846153851
SAI,01:34.507,2192.7983333333323,103,0.8731000000000577
SAI,01:34.507,2201.064999999999,93,0.8859230769231345
SAI,01:34.507,2207.753888888888,86,0.8930000000000717
SAI,01:34.507,2211.442777777777,83,0.8967647058824184
SAI,01:34.507,2221.57611111111,76,0.9271818181819
SAI,01:34.507,2228.153888888888,74,0.9426708860760229
SAI,01:34.507,2231.4872222222216,75,0.9507721518988106
SAI,01:34.507,2235.7094444444438,76,0.9667380952381635
SAI,01:34.507,2240.0427777777772,78,0.9819069767442485
SAI,01:34.507,2247.331666666666,82,1.0074946236559796
SAI,01:34.507,2252.109444444444,86,1.0225483870968404
SAI,01:34.507,2258.3761111111103,94,1.04918348623859
SAI,01:34.507,2262.642777777777,96,1.0682660550459246
SAI,01:34.507,2267.191944444444,103,1.077018348623902
SAI,01:34.507,2273.358611111111,111,1.083727272727316
SAI,01:34.507,2278.6030555555553,118,1.0915343511450715
SAI,01:34.507,2285.658611111111,127,1.0976690140845378
SAI,01:34.507,2294.5252777777773,133,1.1175620915033022
SAI,01:34.507,2308.1252777777772,153,1.1298086419753446
SAI,01:34.507,2317.180833333333,163,1.1366428571428884
SAI,01:34.507,2335.180833333333,180,1.141403225806485
SAI,01:34.507,2350.1141666666663,192,1.1408214285714564
SAI,01:34.507,2365.5141666666664,198,1.143905940594081
SAI,01:34.507,2376.514166666666,198,1.1535857142857395
SAI,01:34.507,2393.0808333333325,213,1.1594357798165404
SAI,01:34.507,2405.252499999999,218,1.160163716814182
SAI,01:34.507,2420.385833333333,227,1.1608565217391487
SAI,01:34.507,2433.219166666666,231,1.1608405172414038
SAI,01:34.507,2448.8191666666658,234,1.1617071129707313
SAI,01:34.507,2470.0636111111103,239,1.164625514403312
SAI,01:34.507,2483.508055555555,242,1.167334677419369
SAI,01:34.507,2497.119166666666,245,1.1697540322580764
SAI,01:34.507,2516.4080555555547,248,1.1697540322580764
SAI,01:34.507,2538.719166666666,251,1.1739294117647177
SAI,01:34.507,2558.241388888888,251,1.1632791666666762
SAI,01:34.507,2571.741388888888,243,1.1589403669724874
SAI,01:34.507,2600.674722222221,217,1.134652406417132
SAI,01:34.507,2618.8969444444433,164,1.1730349650349865
SAI,01:34.507,2628.8969444444433,150,1.1612867132867422
SAI,01:34.507,2634.8969444444433,135,1.1636587301587582
SAI,01:34.507,2640.550277777777,128,1.161134920634943
SAI,01:34.507,2651.450277777777,109,1.175336448598138
SAI,01:34.507,2659.716944444444,93,1.195967032967033
SAI,01:34.507,2664.550277777777,87,1.2044606741573105
SAI,01:34.507,2668.150277777777,81,1.2188426966292383
SAI,01:34.507,2671.661388888888,79,1.2315975609756435
SAI,01:34.507,2676.461388888888,72,1.2558571428571739
SAI,01:34.507,2681.1947222222216,71,1.2742500000000234
SAI,01:34.507,2686.639166666666,70,1.29631081081083
SAI,01:34.507,2692.1613888888883,71,1.309582278481031
SAI,01:34.507,2695.3613888888885,72,1.3237594936708987
SAI,01:34.507,2702.3163888888885,78,1.3299625000000148
SAI,01:34.507,2707.649722222222,80,1.3467816091954035
SAI,01:34.507,2713.4497222222217,87,1.3648958333333425
SAI,01:34.507,2723.049722222222,96,1.387519230769236
SAI,01:34.507,2734.649722222222,116,1.387171875000007
SAI,01:34.507,2739.983055555555,120,1.3971718750000122
SAI,01:34.507,2745.671944444444,128,1.436435028248603
SAI,01:34.507,2753.3386111111104,138,1.4805028248587675
SAI,01:34.507,2763.205277777777,148,1.5198248587570689
SAI,01:34.507,2775.883055555555,163,1.541971751412433
SAI,01:34.507,2789.571944444444,176,1.543553672316392
SAI,01:34.507,2799.8497222222213,185,1.5474973544973594
SAI,01:34.507,2822.0719444444435,200,1.553468292682929
SAI,01:34.507,2843.0719444444435,210,1.5483738317757059
SAI,01:34.507,2872.8763888888884,224,1.5388444444444502
SAI,01:34.507,2893.4097222222217,231,1.5377835497835548
SAI,01:34.507,2903.676388888888,231,1.5422916666666708
SAI,01:34.507,2916.843055555555,237,1.5447916666666757
SAI,01:34.507,2930.3430555555547,243,1.5454693877551122
SAI,01:34.507,2949.7097222222214,249,1.54213654618475
SAI,01:34.507,2966.5097222222216,252,1.5410980392156972
SAI,01:34.507,2983.509722222221,255,1.5420077821011802
SAI,01:34.507,2997.954166666666,260,1.5402605363984776
SAI,01:34.507,3012.5097222222216,262,1.539494252873581
SAI,01:34.507,3039.1097222222215,266,1.5366037735849218
SAI,01:34.507,3051.1399999999994,269,1.5351231343283729
SAI,01:34.507,3128.6399999999994,279,1.511964028776994
SAI,01:34.507,3141.039999999999,279,1.5115857142857294
SAI,01:34.507,3178.639999999999,282,1.509794326241149
SAI,01:34.507,3194.417777777777,284,1.509436619718322
SAI,01:34.507,3210.306666666666,286,1.5085244755244887
SAI,01:34.507,3235.817777777777,287,1.5076550522648233
SAI,01:34.507,3258.295555555554,289,1.5060972222222375
SAI,01:34.507,3290.2955555555545,288,1.5060972222222375
SAI,01:34.507,3306.295555555554,288,1.4975873015873162
SAI,01:34.507,3318.962222222221,285,1.476634920634936
SAI,01:34.507,3334.795555555554,285,1.4387575757575917
SAI,01:34.507,3351.5177777777762,215,1.444558685446026
SAI,01:34.507,3361.073333333332,215,1.4266000000000219
SAI,01:34.507,3377.6436111111093,187,1.4181781609195667
SAI,01:34.507,3396.865833333332,173,1.4139470588235525
SAI,01:34.507,3415.088055555554,164,1.4074294871795132
SAI,01:34.507,3423.976944444443,160,1.4023012820513117
SAI,01:34.507,3436.3436111111096,159,1.4046932515337645
SAI,01:34.507,3452.5436111111094,162,1.4092923976608418
SAI,01:34.507,3471.210277777776,168,1.4188296703296999
SAI,01:34.507,3482.7247222222204,172,1.4320714285714544
SAI,01:34.507,3498.458055555554,177,1.4488906250000255
SAI,01:34.507,3510.991388888887,188,1.4594925373134657
SAI,01:34.507,3523.9913888888864,195,1.4677451923077243
SAI,01:34.507,3534.9913888888864,198,1.4780651162791045
SAI,01:34.507,3546.32472222222,204,1.4882976744186394
SAI,01:34.507,3562.9691666666645,214,1.491584821428603
SAI,01:34.507,3585.0691666666644,221,1.497497797356857
SAI,01:34.507,3597.62472222222,226,1.4992543103448668
SAI,01:34.507,3607.7580555555533,228,1.5020129310345283
SAI,01:34.507,3618.069166666664,232,1.5026709401709866
SAI,01:34.507,3641.7691666666638,237,1.5062157676348988
SAI,01:34.507,3657.769166666664,240,1.509237903225852
SAI,01:34.507,3673.969166666664,243,1.514076612903267
SAI,01:34.507,3687.5802777777753,245,1.516853174603213
SAI,01:34.507,3709.5358333333306,247,1.5243294117647395
SAI,01:34.507,3728.8247222222194,248,1.5323813229572352
SAI,01:34.507,3745.355555555553,249,1.5398210116731832
SAI,01:34.507,3756.4222222222197,249,1.545395348837232
